b,Ice8
4478.8690775374,-5.44999999999999
4476.90423698114,-2.85999999999999
4474.93989167746,-0.269999999999995
4472.97604150217,0.571428571428606
4471.0126863311,-1.19999999999997
4469.04982604014,-4.46666666666658
4467.08746050522,0.685714285714284
4465.12558960229,-1.51428571428571
4463.16421320734,1.59999999999999
4461.20333119643,-2.425
4459.24294344561,0.717647058823524
4457.28304983103,0.520000000000016
4455.32365022883,-1.12857142857141
4453.36474451521,2.60000000000002
4451.4063325664,-0.828571428571422
4449.44841425869,-0.36000000000001
4447.49098946838,0.266666666666674
4445.53405807184,-2.80000000000004
4443.57761994546,-1.21818181818181
4441.62167496566,-0.0823529411764564
4439.66622300893,0.383823529411793
4437.71126395178,0.850000000000043
4435.75679767075,-1
4433.80282404245,-1.40000000000007
4431.84934294349,-2.20000000000017
4429.89635425055,-0.333333333333331
4427.94385784034,-0.895238095238097
4425.99185358961,-1.45714285714286
4424.04034137514,-4.31428571428562
4422.08932107376,3
4420.13879256233,-1.85454545454546
4418.18875571777,3.50000000000017
4416.23921041701,-9.60000000000051
4414.29015653703,2.60000000000006
4412.34159395488,-1.12500000000002
4410.39352254758,-2.01249999999989
4408.44594219226,-2.89999999999976
4406.49885276605,2.10000000000004
4404.55225414614,2.26250000000002
4402.60614620972,0.733333333333292
4400.66052883407,0.0575163398692482
4398.71540189648,-0.618300653594795
4396.77076527429,-1.29411764705884
4394.82661884486,-1.50000000000009
4392.88296248561,-1.13333333333333
4390.93979607399,-1.25666666666666
4388.99711948749,-1.37999999999999
4387.05493260365,-1.07692307692309
4385.11323530002,-0.290000000000011
4383.17202745421,-3.14999999999994
4381.23130894388,-2.28888888888889
4379.2910796467,-0.77777777777779
4377.35133944039,0.139999999999973
4375.41208820273,-0.199999999999996
4373.4733258115,-1.63750000000003
4371.53505214456,0.641249999999989
4369.59726707978,2.92
4367.65997049507,1.16666666666669
4365.72316226839,-3.70000000000006
4363.78684227773,-3.6600000000001
4361.85101040114,-0.463157894736857
4359.91566651667,7.08571428571455
4357.98081050243,0.490909090909084
4356.04644223659,4.30000000000026
4354.11256159733,-0.599999999999994
4352.17916846286,0.219999999999989
4350.24626271145,3.75555555555555
4348.31384422142,2.91999999999997
4346.38191287109,-0.2
4344.45046853885,-3.20000000000005
4342.51951110312,0.920000000000005
4340.58904044236,-3.59999999999973
4338.65905643505,-5.18888888888871
4336.72955895974,-6.77777777777769
4334.80054789499,-8.36666666666667
4332.87202311941,1.39999999999998
4330.94398451166,-5.60000000000002
4329.01643195043,-1.35714285714288
4327.08936531442,-12.9000000000008
4325.16278448242,-7.79999999999918
4323.23668933322,2.55999999999987
4321.31107974566,2.78461538461542
4319.38595559863,-0.325000000000007
4317.46131677103,2.66666666666667
4315.53716314182,0.766666666666708
4313.61349459001,-4.16666666666669
4311.69031099461,-1.46666666666666
4309.76761223469,1.69999999999999
4307.84539818938,-0.437500000000013
4305.9236687378,-2.86666666666667
4304.00242375915,7.34999999999976
4302.08166313264,-5.66666666666663
4300.16138673754,-2.75555555555555
4298.24159445315,0.155555555555528
4296.3222861588,1.47999999999988
4294.40346173386,0.839999999999998
4292.48512105775,-1.89230769230769
4290.56726400993,-0.766153846153832
4288.64989046986,0.360000000000022
4286.7330003171,0.0666666666666629
4284.81659343119,1.29230769230769
4282.90066969174,0.333333333333333
4280.98522897839,1.57647058823528
4279.07027117082,1.0222222222222
4277.15579614874,1.33777777777777
4275.2418037919,1.65333333333333
4273.32829398011,0.399999999999981
4271.41526659318,3.06000000000001
4269.50272151099,3.03636363636357
4267.59065861344,0.571428571428578
4265.67907778047,-0.439285714285723
4263.76797889207,-1.45000000000002
4261.85736182825,-0.933333333333337
4259.94722646906,-0.556666666666671
4258.03757269461,-0.180000000000005
4256.12840038502,0.870588235294134
4254.21970942046,2
4252.31149968113,1.40000000000005
4250.40377104729,0.347826086956519
4248.49652339922,0.433003952569164
4246.58975661722,0.518181818181809
4244.68347058167,5.29242424242421
4242.77766517295,10.0666666666666
4240.87234027151,0.294117647058813
4238.96749575778,-6.20000000000005
4237.06313151232,0.0428571428571402
4235.15924741564,-1.24378881987576
4233.25584334832,-2.53043478260867
4231.35291919101,-4.55555555555554
4229.45047482433,0.799999999999998
4227.548510129,3.81818181818186
4225.64702498575,-0.118518518518512
4223.74601927534,0.21818181818182
4221.84549287858,-0.224242424242417
4219.9454456763,1.92727272727273
4218.04587754941,0.363636363636348
4216.14678837881,-1.20000000000003
4214.24817804546,0.519999999999981
4212.35004643035,-0.180000000000005
4210.45239341452,1.18823529411766
4208.55521887903,0.966666666666697
4206.65852270499,-1.50434782608697
4204.76230477354,-1.38947368421051
4202.86656496585,-0.0249999999999776
4200.97130316315,-1.35384615384614
4199.07651924669,-3.55000000000002
4197.18221309776,0.599999999999973
4195.28838459768,-0.207142857142863
4193.39503362784,-2.38461538461544
4191.50216006962,-2.06666666666668
4189.60976380446,1.32592592592593
4187.71784471384,1.1111111111111
4185.82640267928,-1.57142857142853
4183.93543758233,3.78571428571431
4182.04494930457,-0.966666666666697
4180.15493772762,1.22857142857143
4178.26540273317,0.626666666666665
4176.37634420288,-2.95555555555556
4174.48776201851,0.48000000000001
4172.59965606183,0.319999999999978
4170.71202621465,1.50476190476192
4168.8248723588,-0.152631578947374
4166.93819437618,-0.630769230769245
4165.05199214871,-0.0792735042735131
4163.16626555834,0.472222222222219
4161.28101448707,0.181250000000004
4159.39623881692,0.463636363636358
4157.51193842997,-0.659999999999989
4155.62811320832,1.7478260869565
4153.7447630341,0.858123569794041
4151.86188778951,-0.0315789473684194
4149.97948735674,-0.0615384615384714
4148.09756161806,-0.441666666666677
4146.21611045575,0.455555555555558
4144.33513375212,0.526923076923079
4142.45463138957,-0.49142857142857
4140.57460325045,0.133333333333332
4138.69504921723,0.614814814814824
4136.81596917238,0.647058823529419
4134.93736299838,-0.0333333333333314
4133.0592305778,-0.00540540540540047
4131.18157179321,0.0269269269269277
4129.30438652723,0.0592592592592559
4127.42767466251,-0.333333333333333
4125.55143608175,0.0482758620689686
4123.67567066767,-0.127868852459017
4121.80037830303,0.0775510204081622
4119.92555887064,-0.281159420289851
4118.05121225333,-0.166386981947619
4116.17733833396,-0.0516145436053875
4114.30393699546,0.0631578947368445
4112.43100812077,0.171084337349398
4110.55855159287,0.0781249999999981
4108.68656729479,0.17662337662338
4106.81505510955,0.138311688311689
4104.94401492028,0.099999999999998
4103.07344661009,-0.0941176470588221
4101.20335006214,-0.186813186813185
4099.33372515964,-0.107142857142857
4097.46457178581,-0.101030927835051
4095.59588982395,0.0367346938775525
4093.72767915735,0.0584269662921354
4091.85993966935,-0.124786324786325
4089.99267124334,-0.0360000000000014
4088.12587376274,-0.00672268907562988
4086.25954711099,-0.144881889763779
4084.39369117159,0.0461538461538469
4082.52830582808,0.096153846153847
4080.66339096399,0.178603238866397
4078.79894646295,0.261052631578947
4076.93497220856,-0.0356589147286841
4075.07146808452,-0.0751592356687911
4073.20843397453,-0.0599999999999996
4071.34586976232,-0.00348837209302405
4069.48377533168,-0.0897727272727271
4067.62215056641,-0.161643835616439
4065.76099535039,0.0965517241379314
4063.90030956746,-0.175418994413407
4062.04009310159,-0.185987261146497
4060.18034583671,-0.0746268656716418
4058.32106765682,0.0923766816143498
4056.46225844596,-0.123497267759564
4054.60391808818,0.0359999999999997
4052.74604646759,0.0358778625954198
4050.88864346832,-0.025409836065573
4049.03170897456,-0.0771186440677959
4047.17524287051,-0.0611464968152864
4045.3192450404,-0.00409836065573817
4043.46371536854,0.0215686274509808
4041.60865373923,0.0355704697986586
4039.75406003682,0.0311688311688316
4037.8999341457,-0.0171779141104295
4036.0462759503,0.0137535816618913
4034.19308533509,0.0617210682492587
4032.34036218454,0.00892857142857143
4030.48810638319,-0.0287841191066998
4028.63631781561,-0.0167130919220056
4026.7849963664,0.0199999999999997
4024.93414192021,-0.0362204724409451
4023.0837543617,-0.0235294117647062
4021.23383357558,0.0458233890214795
4019.3843794466,0.00214592274678136
4017.53539185955,0.041949152542373
4015.68687069922,0.0358148893360165
4013.83881585048,-0.00687022900763385
4011.9912271982,0.00463458110516938
4010.14410462733,-0.0105646630236797
4008.2974480228,-0.0197952218430035
4006.45125726963,0.0468376068376068
4004.60553225284,0.0524412296564193
4002.76027285748,0.0514096185737979
4000.91547896866,0.0103059581320451
3999.07115047151,0.0308823529411765
3997.22728725121,-0.00501392757660186
3995.38388919297,-0.00975609756097557
3993.54095618201,0.00534759358288785
3991.69848810363,0.00567567567567558
3989.85648484313,0.00750323415265224
3988.01494628586,0.0351531291611183
3986.17387231719,0.0119700748129677
3984.33326282256,0.0342857142857144
3982.49311768741,0.0561849710982661
3980.65343679723,0.0174585635359116
3978.81422003755,-0.0343087790111
3976.97546729392,-0.0060796645702308
3975.13717845194,-0.0153690596562182
3973.29935339724,0.0163934426229509
3971.46199201548,0.012225405921681
3969.62509419235,-0.000962463907603574
3967.78865981361,0.00859598853868195
3965.95268876501,0.0227314390467461
3964.11718093237,0.0144557823129251
3962.28213620151,0.0136518771331059
3960.44755445832,-0.027420736932305
3958.61343558871,0.00313014827018118
3956.77977947862,-0.00242608036391192
3954.94658601403,-0.000764525993883879
3953.11385508096,0.0170015455950542
3951.28158656545,-0.0106273062730626
3949.4497803536,-0.00462962962962963
3947.61843633152,0.0226206896551725
3945.78755438538,0.019958706125258
3943.95713440135,-0.0230659025787966
3942.12717626566,0.000833912439193837
3940.29767986458,-0.000259909031838842
3938.46864508439,0.00640326975476838
3936.64007181144,-0.0077120822622108
3934.81195993208,0.00813008130081308
3932.98430933271,0.00787692307692305
3931.15711989976,0.00652173913043482
3929.33039151972,-0.00306242638398118
3927.50412407907,-0.0146171693735498
3925.67831746436,0.0217416715371128
3923.85297156217,0.0117312072892939
3922.02808625908,-0.00405257393209187
3920.20366144177,-0.00989319842608208
3918.3796969969,0.00285087719298248
3916.55619281117,0.00475400773908238
3914.73314877135,0.0111738148984199
3912.91056476421,0.0118581259925885
3911.08844067656,0.016097809475293
3909.26677639526,-0.0053459119496855
3907.4455718072,-0.014482406935237
3905.62482679929,-0.00230923694779129
3903.80454125849,0.0156063618290257
3901.98471507179,0.0197197197197197
3900.16534812621,-0.000197433366238883
3898.34644030882,0.0153051643192488
3896.52799150669,-0.000292540224280905
3894.71000160697,0.0147128618889417
3892.89247049681,0.0100634632819583
3891.07539806341,-0.0127388535031848
3889.258784194,-0.00817067635043123
3887.44262877585,-0.000628648405927144
3885.62693169625,-0.0109043704024232
3883.81169284254,0.00538662033014769
3881.99691210209,0.00377524143985954
3880.18258936231,0.00695807314897419
3878.36872451062,0.00784821043553248
3876.5553174345,0.00969432314410477
3874.74236802145,0.0122914837576822
3872.92987615903,0.00516129032258064
3871.11784173479,0.00869565217391306
3869.30626463637,-0.00285977859778589
3867.49514475138,0.0053211009174312
3865.68448196752,0.00250431778929196
3863.87427617249,0.00921288014311271
3862.06452725403,-0.0151405258386219
3860.25523509994,-8.58000858000078e-05
3858.44639959803,0.000960279353993909
3856.63802063614,0.000759493670886105
3854.83009810215,-0.00271240526525726
3853.02263188399,0.00232000000000007
3851.21562186961,-0.00797872340425532
3849.40906794698,0.00897196261682243
3847.60297000413,-0.00606946983546627
3845.79732792911,-0.0102115244347192
3843.99214161002,-0.00747104968248035
3842.18741093497,0.00464104423495285
3840.38313579212,0.0026538886841135
3838.57931606965,0.000678195998643569
3836.7759516558,0.00524241291644881
3834.97304243881,0.00980662983425406
3833.17058830698,0.00478031634446406
3831.36858914865,0.00271646859083188
3829.56704485216,0
3827.76595530591,-0.00472117687307563
3825.96532039833,-0.0038539553752535
3824.16514001787,-0.00054832076764916
3822.36541405304,0.00413195601466177
3820.56614239237,0.00217465171593611
3818.76732492441,0.000397614314115286
3816.96896153777,0.00217176702862788
3815.17105212107,0.00494540783558124
3813.37359656299,-0.00763799743260596
3811.5765947522,0.000877192982456197
3809.78004657747,-0.00463248919085855
3807.98395192753,-0.00226123177625714
3806.18831069121,-0.00235507246376814
3804.39312275732,0.00234192037470723
3802.59838801475,0.0047104461069548
3800.80410635238,-0.000780161604903924
3799.01027765915,-0.00335731414868109
3797.21690182403,-0.00549333333333334
3795.42397873603,-0.00168152866242042
3793.63150828418,-0.00193362947478436
3791.83949035755,-0.00546955624355
3790.04792484524,-0.0084166228300894
3788.25681163639,-0.000256213169356934
3786.46615062017,-0.00260336906584991
3784.67594168577,-0.00247678018575855
3782.88618472246,0.00841073271413829
3781.09687961948,-0.00447204968944099
3779.30802626615,0.00555555555555554
3777.5196245518,-0.00256217030896758
3775.7316743658,0.00167276529012022
3773.94417559757,-0.00120451693851946
3772.15712813654,-0.00639412997903563
3770.37053187217,-0.00346297282898245
3768.58438669398,-0.00426681069403185
3766.79869249151,0.00457018498367793
3765.01344915432,0.00530025373555116
3763.22865657203,0.00199487033342836
3761.44431463427,-0.0017125382262997
3759.66042323071,-0.00797940797940797
3757.87698225107,-0.000936621916952857
3756.09399158507,0.00623818525519851
3754.31145112249,-0.00543580131208993
3752.52936075314,0.000245549416820121
3750.74772036686,0.00677671589921803
3748.96652985352,-0.00132717830351998
3747.18578910302,-0.00178223336118072
3745.40549800531,-0.00567454798331011
3743.62565645035,-0.00319914689416156
3741.84626432816,0.00185234188938876
3740.06732152876,-0.00108387096774192
3738.28882794223,0.00351137487636005
3736.51078345868,0.00847081999507504
3734.73318796825,0.00688161693936483
3732.9560413611,0.000960439057855004
3731.17934352744,-0.00206091138081062
3729.40309435751,-0.007139649753031
3727.62729374158,0.000721045515998156
3725.85194156995,-0.00190518387239699
3724.07703773296,0.000521172638436452
3722.30258212098,0.00172375690607736
3720.5285746244,0.00290708835616033
3718.75501513368,0.0040904198062433
3716.98190353928,0.00241379310344829
3715.20923973169,0.000952587140073555
3713.43702360146,0.0021607605877269
3711.66525503915,0.00392894461859978
3709.89393393536,0.00389503895038953
3708.12306018072,0.0025668423488529
3706.35263366592,0.00123864574731627
3704.58265428163,0.00232028174849804
3702.8131219186,0.000493218249075188
3701.04403646759,0.00124477575725301
3699.27539781941,0.00199633326543083
3697.50720586487,0.00373521477484955
3695.73946049484,0.00219422998780985
3693.97216160023,0.00321268808458722
3692.20530907196,0.00455180674785388
3690.438902801,0
3688.67294267833,-0.00212461695607758
3686.90742859499,-0.00107216494845362
3685.14236044204,-0.00135190495698487
3683.37773811057,0.00281746830348156
3681.61356149171,0.000836486755626356
3679.84983047662,0.00139636943945743
3678.08654495648,-0.000236081054495363
3676.32370482254,0.00597455283053658
3674.56130996602,0.00119327427228352
3672.79936027824,0.000901239203905383
3671.03785565052,-0.00128440366972479
3669.2767959742,0.00372311585035244
3667.51618114067,0.00487452608774147
3665.75601104137,-0.00258806613946798
3663.99628556772,0.00697590794678177
3662.23700461124,0.00412408759124092
3660.47816806342,0.00480059084194976
3658.71977581583,0.00232052211747642
3656.96182776004,0.00333575054387237
3655.20432378767,0.00412556053811657
3653.44726379037,0.00214941931010573
3651.69064765982,0.00471664906722988
3649.93447528773,0.00896799589252092
3648.17874656585,0.00920096852300242
3646.42346138596,0.00467736428815295
3644.66861963985,0.00645703716159406
3642.91422121939,0.00577210150937138
3641.16026601644,-0.00181604170169835
3639.40675392291,0.00637979730852299
3637.65368483074,0.00859589041095891
3635.9010586319,0.00890632997781947
3634.1488752184,0.007115026257835
3632.39713448228,0.00345985891837421
3630.64583631559,-3.34616028107442e-05
3628.89498061046,0.0077720207253886
3627.14456725899,0.000195790504160537
3625.39459615338,0.00208234737340273
3623.6450671858,0.000842828156703584
3621.8959802485,0.00295157571099153
3620.14733523374,0.00174152153987166
3618.3991320338,0.00808169219547772
3616.65137054102,0.00703276971420019
3614.90405064777,0.00345125107851596
3613.15717224641,0.00542857142857141
3611.41073522939,0.000683663295826815
3609.66473948916,-0.000786848391176061
3607.9191849182,0.00067067206930279
3606.17407140904,0.002945301542777
3604.42939885422,0.00125803363872553
3602.68516714634,0.00404482098934135
3600.941376178,0.00415742793791574
3599.19802584187,5.41638456330369e-05
3597.4551160306,-0.000345469040659052
3595.71264663692,-0.00173657493988781
3593.97061755359,0.00388548057259713
3592.22902867335,0.00306892067620286
3590.48787988904,0.00304916783127938
3588.74717109348,-0.00192165558019218
3587.00690217956,-0.00318081722534865
3585.26707304017,0.00358624054647473
3583.52768356825,0.000550766283524934
3581.78873365677,0.00419732239778073
3580.05022319872,0.00182014130044304
3578.31215208715,-0.00305723426946321
3576.57452021511,0.000613424560575681
3574.8373274757,0.000547032940896688
3573.10057376205,0.00287408759124087
3571.36425896731,0.00089030932541948
3569.62838298469,-0.000729344729344727
3567.89294570739,-0.00243024302430245
3566.15794702867,0.00145283862315603
3564.42338684183,-0.00109022138168873
3562.68926504018,-0.00138994461939407
3560.95558151706,-0.000400890868596897
3559.22233616587,-0.00123884514435697
3557.48952888001,-0.00317325098498564
3555.75715955294,0.00443402259646131
3554.02522807811,0.00144866680663448
3552.29373434905,0.00294835083253791
3550.5626782593,0.0021054847878724
3548.83205970242,0.000369003690036914
3547.10187857202,0.000286064568859847
3545.37213476173,0.00144558688791612
3543.64282816522,2.05867215645721e-05
3541.9139586762,0.000393293314013657
3540.18552618838,0.000860688550840675
3538.45753059553,-0.000219210840972504
3536.72997179145,0.00145129224652088
3535.00284966995,0.00128853206462485
3533.2761641249,-0.000964878425318421
3531.54991505017,0.000622749829716841
3529.8241023397,0.000618357487922703
3528.09872588742,0.00356239050029201
3526.37378558733,-0.00169169359437371
3524.64928133343,0.0016668281810253
3522.92521301977,0.000391274576934375
3521.20158054043,0.000359904367412012
3519.47838378951,0.000328534157889649
3517.75562266115,0.00125611896185465
3516.03329704952,0.000483181564764918
3514.31140684884,0.000807739269277733
3512.58995195331,-0.000421979634895904
3510.86893225722,0.00173656013301311
3509.14834765486,0.00169268237483302
3507.42819804055,0.00164880461665293
3505.70848330865,0.00183519251529326
3503.98920335355,0.00140388768898489
3502.27035806968,0.00242533936651585
3500.55194735148,0.00019318580962417
3498.83397109345,0.000958055633363432
3497.11642919008,0.00172292545710269
3495.39932153594,0.00171869519466856
3493.68264802559,-0.000258933195235629
3491.96640855365,0.0018510509471499
3490.25060301475,-0.000797918473547252
3488.53523130357,0.00102715877437327
3486.8202933148,0.000322197727658127
3485.10578894318,0.00272153999336211
3483.39171808347,0.00113456244264622
3481.67808063048,0.00133773740710156
3479.96487647902,0.0015242083481281
3478.25210552395,0.00171067928915463
3476.53976766016,0.00153402061855671
3474.82786278256,0.00157037771716672
3473.11639078612,-0.000403616402970607
3471.40535156581,0.000684708183893044
3469.69474501665,0.00231541450777204
3467.98457103367,-0.000503491960370296
3466.27482951195,-0.000111332007952266
3464.5655203466,0.00130130934211583
3462.85664343276,0.00164909220645367
3461.14819866559,0.00116959064327487
3459.44018594028,-0.000854501670162347
3457.73260515208,0.000739168042777383
3456.02545619623,0.000329385930515248
3454.31873896803,0.00108235294117648
3452.6124533628,0.00125127082192853
3450.9065992759,0.000448569218870857
3449.20117660271,0.000117259152666061
3447.49618523863,-0.000214050913538734
3445.79162507913,0.00123951326430351
3444.08749601967,0.0021537541130721
3442.38379795575,0.000800355713650516
3440.68053078293,-0.000708905626938424
3438.97769439676,0.00229456902331818
3437.27528869285,0.0011129008639625
3435.57331356682,-0.000786083412184298
3433.87176891434,0.00137850124651708
3432.17065463109,-0.00181122073332353
3430.46997061281,0.00106207391460353
3428.76971675523,0.00204674118159384
3427.06989295416,0.000697117130201157
3425.37049910539,8.48296338187425e-05
3423.67153510477,0.00300361010830325
3421.97300084819,0.00108810852822723
3420.27489623153,-0.000303741543559281
3418.57722115075,0.0024264398270813
3416.87997550181,0.0040776563913437
3415.18315918071,0.000247083047357593
3413.48677208347,0.00261744966442953
3411.79081410616,0.000620238657048461
3410.09528514485,0.00320660262481395
3408.40018509569,0.000431324976411914
3406.7055138548,0.000982569486506496
3405.01127131838,8.03643182426957e-05
3403.31745738264,0.00302829939169532
3401.62407194381,0.00331477061787324
3399.93111489817,0.00303330036267722
3398.23858614203,0.00190537913156188
3396.54648557171,0.00126689740743158
3394.85481308359,0.000451554638111219
3393.16356857405,0.00270305058566096
3391.47275193951,0.00372805617618894
3389.78236307644,0.00184812672868996
3388.09240188131,-0.000271739130434767
3386.40286825066,0.00122244860159289
3384.71376208101,0.0030338678719584
3383.02508326895,0.00434728450423517
3381.33683171108,0.000945655511206631
3379.64900730404,0.00160588415568496
3377.9616099445,0.000990462215700656
3376.27463952915,0.000536095035028948
3374.58809595473,0.00217483235667251
3372.90197911798,0.000518104209596714
3371.2162889157,0.0005329543435779
3369.53102524471,0.00232462577047256
3367.84618800186,0.00306164183464795
3366.16177708401,0.000269557573981849
3364.47779238809,4.62802267731086e-05
3362.79423381104,0.00265792198826372
3361.11110124981,0.00335355385143643
3359.42839460142,0.00307604345340195
3357.74611376289,0.0015042658284688
3356.06425863127,0.00178701066621991
3354.38282910367,0.00194886954617617
3352.70182507719,0.00206993006993008
3351.021246449,0.0015646221546151
3349.34109311627,0.00265621598084041
3347.6613649762,0.00302635860722421
3345.98206192604,0.00226024841409457
3344.30318386307,0.00278124830246074
3342.62473068458,0.00111075509986117
3340.9467022879,0.00136188793013827
3339.26909857038,0.00230917924873309
3337.59191942943,0.00167938149608316
3335.91516476246,-0.000506146059291393
3334.23883446693,0.00230346033215076
3332.5629284403,0.00232948476679721
3330.88744658009,0.00128367109718501
3329.21238878385,0.000962792097081533
3327.53775494913,0.000873625546015959
3325.86354497354,0.00331142441422909
3324.18975875472,0.00175182481751825
3322.51639619031,0.00157242555324635
3320.84345717801,0.00139302628897445
3319.17094161554,0.00121362702470255
3317.49884940064,0.0027388045358447
3315.8271804311,0.00134881256322559
3314.15593460473,0.00404279492520355
3312.48511181935,0.00157584962977026
3310.81471197284,0.00324693552914756
3309.1447349631,0.00258058548767516
3307.47518068805,0.00302092811646952
3305.80604904565,0.000918390543305299
3304.1373399339,0.00248626249887397
3302.46905325079,0.00128602904806872
3300.80118889439,0.00358700489541611
3299.13374676276,0.0018389991600725
3297.46672675402,0.00186755323026124
3295.80012876629,0.00189610730044999
3294.13395269775,0.00213333333333333
3292.46819844659,0.00221037576387986
3290.80286591102,0.00235457063711911
3289.13795498931,0.00273152636681702
3287.47346557974,0.00331611398100318
3285.80939758062,0.00340343688589706
3284.1457508903,0.00309846319539374
3282.48252540714,0.00338844662175954
3280.81972102954,0.00307833436353265
3279.15733765595,0.00276822210530575
3277.49537518482,0.00284230444059746
3275.83383351463,0.00380342226907793
3274.17271254392,0.00326761448432959
3272.51201217122,0.00288932038834951
3270.85173229511,0.00324562785567984
3269.19187281422,0.00389884492881538
3267.53243362715,0.00433251684017147
3265.87341463261,0.00422321631662749
3264.21481572926,0.00347950249877879
3262.55663681584,0.00275758711127764
